Date,Driver,Age,Team,Circuit,PitStopTime,ReactionTime,FinalPosition,DNF,Points,MaxSpeed,Overtakes,Experience,DriverSkill,CarPerformance,TrackFamiliarity,EngineMode,QualifyingPosition,TyreWear,FuelConsumption,DownforceLevel,FinalRaceTime,TrackTemperature,WeatherCondition_Mixed,WeatherCondition_Wet,TyreCompound_Medium,TyreCompound_Soft,TrackGrip_Low,TrackGrip_Medium
2022-10-20,Vettel,20,McLaren,Monaco,2.802,0.437357193142736,2.0,0,18,329.2,11.522737958338656,18,85.22737958338655,85.38602763993454,5.412425865370096,5.80405155387565,8.0,71.81251777636157,1.709884705795273,948.3702427611848,261.5587167570328,42.83101381391178,1,0,1,0,0,1
2011-04-20,Alonso,24,Alfa Romeo,Monza,3.32,0.434853026476605,20.0,1,0,336.6,9.422289682403113,11,69.22289682403112,96.12358023516371,6.548775319668883,7.9374588844242,11.0,53.18636158034634,1.8667940912986287,931.8381264353142,270.3709402350444,32.783559971523445,0,1,0,0,0,1
2021-12-27,Norris,31,Red Bull,Monaco,2.218,0.4889007620012789,20.0,1,0,347.2,8.130244257218331,2,51.30244257218331,90.10832111054134,1.2604439375727194,3.871657771686641,12.0,74.65637863666169,1.6711163424352249,885.2271842032287,273.4411970552327,32.53790736717999,0,1,1,0,1,0
2017-06-16,Ricciardo,33,Aston Martin,Spa,2.323,0.4721567232634301,2.0,0,18,333.9,9.841282497711656,16,83.41282497711656,99.94872396249636,1.4067053844912625,6.201477398827319,7.0,37.97473339967652,1.7664752834013062,941.0183231469337,263.6886227239173,39.95737947416938,0,0,0,0,1,0
2014-11-21,Alonso,23,AlphaTauri,Monaco,3.335,0.4591849905459805,20.0,1,0,326.4,9.747369898036675,16,82.47369898036678,84.53970288286455,6.341185402490478,1.1440518001685396,9.0,40.97517359045986,1.4263881429020793,937.4814289453324,274.9862803558802,36.24909826944413,0,1,1,0,0,1
2023-09-06,Sainz,25,Ferrari,Singapore,2.615,0.4498160501830442,20.0,1,0,320.7,11.66631448598858,7,61.66314485988579,96.27389491627478,6.499398872760578,6.493005176409985,9.0,57.04126596827044,1.673542167582126,959.4450436217014,274.9156249832558,37.54917193144259,0,1,1,0,0,1
2013-03-29,Leclerc,22,McLaren,Montreal,3.059,0.5126690620879119,20.0,1,0,342.4,9.92313382808324,2,54.2313382808324,89.10515733044696,9.430168027254824,5.638513494979889,11.0,62.9612638438959,1.7968144741145535,900.1459369969917,267.32270582918403,39.89481673590252,0,1,0,1,0,1
2016-04-16,Vettel,30,Williams,Melbourne,3.205,0.4726381985582281,20.0,1,0,337.4,9.065655283093962,15,80.65655283093962,95.38541622815212,1.0296736356828815,3.04115690738846,10.0,60.57716734876259,1.6421809820147018,948.0896570236972,269.28097352142584,42.25013354543916,0,1,0,1,0,1
2023-12-04,Perez,36,Mercedes,Montreal,2.215,0.4305961588733125,2.0,0,18,347.9,12.309257782368489,12,73.09257782368488,93.22015279458896,5.8861427673258255,4.369841973467947,8.0,52.57710805430333,1.7443251120402412,897.2745237227289,248.09980505865636,28.449878921288395,1,0,1,0,0,1
2019-03-19,Hamilton,18,Mercedes,Abu Dhabi,3.249,0.4848613379347808,7.0,0,6,346.8,9.395987454317488,5,53.95987454317488,96.7582089844896,6.619759613656603,1.2364346801341497,10.0,75.92519618855607,1.5929848388092327,943.4052416178878,268.1553924294607,29.3895738159986,0,0,0,1,1,0
2017-09-11,Verstappen,30,Red Bull,Montreal,2.499,0.4761004366960844,4.0,0,12,326.8,8.828730431450694,17,83.28730431450694,83.5149594358328,9.858878663283068,9.06336053573408,9.0,38.65814700320164,1.7906739406354837,955.0050563561124,253.1689988317062,22.349548496021725,0,0,0,0,0,1
2011-05-20,Sainz,19,Haas,Spa,2.458,0.4568809381987659,20.0,1,0,322.1,9.24522991571415,8,67.4522991571415,92.11259125150312,1.1771075520095189,2.909006102998347,9.0,39.41169955029349,1.5218569145036531,945.7774481711214,278.40924476424874,34.45700352490435,0,1,0,0,1,0
2023-02-08,Alonso,28,Williams,Singapore,2.713,0.4618323709453509,5.0,0,10,323.1,11.20383689854849,14,72.0383689854849,93.89582504784435,5.361364095503759,6.03703573057365,10.0,35.69653117567067,1.7236523298358222,966.3112395797548,259.7568670001315,20.898556844918552,1,0,0,0,0,0
2018-09-25,Verstappen,29,Ferrari,Abu Dhabi,2.554,0.417919299892126,2.0,0,18,323.3,11.395945288040044,16,83.95945288040042,98.41064467952152,1.2263041535376806,7.208659522246277,8.0,56.46578558482554,1.6678839313523013,920.1237241746876,251.6506000533988,31.639950453311503,0,0,1,0,0,1
2012-10-27,Leclerc,28,McLaren,Montreal,2.647,0.4543880533747871,1.0,0,25,345.8,13.898382463217017,10,73.98382463217015,89.33029691021358,8.731868469908804,2.8330642286889525,7.0,26.54928529430745,1.5792412632475707,916.8866499999274,266.1892165567392,33.56611586768942,0,0,0,0,0,1
2021-01-10,Vettel,29,Aston Martin,Montreal,3.271,0.4629406743372604,1.0,0,25,328.2,10.474435513756852,17,79.74435513756852,88.40954570087274,6.562199702620239,4.383035639386481,7.0,63.69873446381296,1.596554618078472,946.9703369209532,255.66696429795945,27.163531303207108,0,0,1,0,0,1
2021-01-22,Verstappen,26,Ferrari,Montreal,3.569,0.4680860764133212,20.0,1,0,314.4,12.317336105586218,7,73.17336105586217,84.58622381864838,2.4394558204281336,9.726822570968206,8.0,65.65714085778521,1.7427416791745802,951.00228907959,269.9768946815197,34.770831514225264,0,1,0,1,0,0
2013-05-30,Bottas,18,Alpine,Monaco,2.761,0.4682088088362288,20.0,1,0,319.9,8.81514702119762,5,68.15147021197619,90.37496154115767,0.198859472633831,2.290621562157243,10.0,96.13770273396864,1.3945281507343534,971.8651401873296,266.1610211683326,20.762506248476235,0,0,0,1,1,0
2010-07-20,Verstappen,31,Ferrari,Monza,3.508,0.518431026027116,20.0,1,0,331.5,8.56646593552241,1,45.6646593552241,93.70241636515333,7.349627839513441,6.534576526602128,10.0,50.43236044259328,1.696031668833664,946.3450214269544,277.79514842830605,20.93370471873036,0,1,1,0,0,1
2023-04-16,Verstappen,32,Alfa Romeo,Monaco,2.963,0.4291050848504966,4.0,0,12,319.9,11.175194260432288,17,86.75194260432288,88.07689109132022,7.659374961772315,1.8042555384021948,9.0,71.05797770513452,1.4065759036276082,967.9501123859756,262.2093573528275,40.56501401649146,1,0,1,0,0,1
2023-01-09,Leclerc,32,Aston Martin,Suzuka,2.741,0.5214615835579264,20.0,1,0,326.5,6.343175056685223,1,53.43175056685223,89.9693570359699,3.759895076871824,6.294230009339132,12.0,25.98318870744849,1.7317849552501576,969.8995952784952,271.2843239737649,29.00476603528157,0,1,0,0,0,1
2011-08-19,Vettel,27,Alfa Romeo,Monza,2.922,0.4580442487619485,5.0,0,10,325.0,8.404141010791648,7,59.04141010791647,91.701130198485,5.601159699661148,2.996007019357589,11.0,28.304928624343525,1.578900389570646,969.8420055185528,274.90485717479106,23.17651281629712,0,0,0,0,1,0
2010-08-28,Sainz,23,Aston Martin,Abu Dhabi,3.362,0.5083042533174401,6.0,0,8,343.1,7.129970711742734,6,56.29970711742735,93.63883949692844,5.288660841585263,1.7464709909492178,9.0,58.57522789683932,1.5314477778322688,896.9655346567763,256.4628048589879,33.05608150137011,0,0,0,0,0,0
2019-06-17,Ricciardo,25,Haas,Suzuka,1.966,0.5112352459789037,5.0,0,10,334.6,7.683202464564602,1,46.83202464564602,94.77240030043365,9.296233065463776,9.34729425568502,10.0,71.51135859236447,1.8587916207535888,936.1054943376516,247.56961468258143,39.24983882746527,0,0,0,1,0,0
2019-12-26,Alonso,32,Alpine,Spa,1.65,0.4503218089195505,8.0,0,4,327.7,7.372127302808085,18,73.72127302808084,93.6643218306222,7.793720677414292,6.804617240326656,10.0,43.57969552268264,1.736835733941792,954.9721214288002,263.8800953420573,25.39552568742108,1,0,0,0,0,1
2016-12-22,Leclerc,27,Alpine,Monaco,3.523,0.4432504679463767,1.0,0,25,316.7,12.086395703435182,15,85.86395703435181,94.12380458578406,2.433049372337507,6.646486738086112,7.0,57.18467135851248,1.734913673835996,954.299190605942,265.9979596688503,35.57226189547501,0,0,1,0,0,1
2013-03-12,Hamilton,28,Alfa Romeo,Interlagos,3.017,0.4065570169723387,1.0,0,25,337.2,11.08031127788126,19,90.8031127788126,95.0455816593096,4.638839908661417,3.346167793689783,8.0,51.688374118012405,1.740913019176163,954.6753881795252,266.5110557168409,22.1336866248442,1,0,0,0,0,0
2017-12-17,Leclerc,21,Williams,Melbourne,2.097,0.4692472458775421,20.0,1,0,327.7,7.753885980680503,2,62.53885980680504,82.19123772757773,6.817504792248399,9.335049052748126,11.0,89.61166857926634,1.9763233197147287,963.1781913344804,271.6929328735784,21.292043029215197,0,1,0,1,0,1
2019-07-20,Verstappen,29,Aston Martin,Monza,3.477,0.4998880261066303,6.0,0,8,344.8,7.744572243512163,2,52.44572243512163,99.61892080312906,7.328797367788573,9.657759909506076,9.0,68.45135320432088,2.020506005011923,906.235610937648,263.18113161002725,33.2838657892037,0,0,1,0,1,0
2011-03-11,Bottas,30,McLaren,Abu Dhabi,2.635,0.4547995922158794,6.0,0,8,315.9,9.629012663225348,9,71.29012663225348,89.83064762336313,2.1262678992146533,3.394987669159445,9.0,48.63620176715991,1.5623909129582405,977.4166380302588,267.07444303787526,33.51587804025266,1,0,0,0,0,1
2021-07-13,Ricciardo,30,Alpine,Abu Dhabi,2.49,0.4261849416810422,1.0,0,25,334.4,11.190471648340171,13,81.90471648340171,84.69919352353136,3.3106222370385128,3.1020971073156165,8.0,44.68834535175854,1.5610339542000828,929.549398514332,267.65337778718595,35.935747537455164,0,0,1,0,0,1
2011-04-01,Vettel,40,Mercedes,Singapore,2.554,0.4589918269255478,20.0,1,0,317.2,11.120965673341894,8,76.20965673341894,82.95652000925585,2.3664364749132583,8.198908476804121,9.0,29.0320121743108,1.8197106199496795,978.6455492823628,277.06683475969777,38.15228334306654,0,1,0,0,0,1
2022-02-23,Hamilton,22,Williams,Abu Dhabi,3.662,0.4807530173602013,20.0,1,0,328.8,5.764384903425289,3,62.64384903425289,83.60778196612668,9.714375999112535,9.740553564519706,11.0,61.96054545985361,1.9016737116674007,969.7664494765284,271.71076293797086,44.396301986563365,0,1,0,1,0,1
2019-10-01,Perez,38,Haas,Monza,2.95,0.4405105115795775,2.0,0,18,351.5,10.71253898216215,19,87.1253898216215,93.731860415145,4.691385133807302,6.035869457017585,8.0,67.38194205459584,1.808986975234467,910.70401927608,261.3652909640297,32.907508707529885,1,0,1,0,0,0
2021-07-01,Norris,21,AlphaTauri,Singapore,3.174,0.4958299000091976,20.0,1,0,328.4,5.940918983303076,1,49.40918983303076,92.53308427611668,2.3930341344895023,8.76573722355026,10.0,60.85175457888575,1.8230462405812136,937.312961771765,272.84285902160286,28.073911823531148,0,1,1,0,0,0
2023-02-16,Verstappen,30,Ferrari,Monza,2.765,0.4642700990240766,3.0,0,15,333.6,11.307637643525478,12,78.07637643525477,81.59768580093123,1.990905518477276,9.439138847035638,9.0,34.108165297038504,1.8875439375102407,926.8632694254352,263.7628410405138,39.87965486921759,1,0,0,0,0,1
2019-03-02,Ricciardo,30,McLaren,Monza,2.797,0.4788343761005099,7.0,0,6,327.0,7.421000151474135,3,64.21000151474135,89.75699982257596,5.639661505222273,1.2412774282294885,10.0,67.86109804829837,1.3996805887372037,954.782874922905,269.40262981234235,26.770806281551856,1,0,0,1,1,0
2017-08-15,Bottas,27,Alpine,Suzuka,3.509,0.488147936382794,20.0,1,0,328.5,6.743807223536372,7,57.43807223536372,93.87117236223268,5.746727563381252,3.117676532483282,8.0,45.34085947259052,1.54535517986602,937.6707602018369,272.04585087528346,30.9742855176409,0,1,0,0,0,0
2021-10-23,Sainz,31,Ferrari,Interlagos,2.918,0.518162887607267,8.0,0,4,329.5,6.439097118291394,6,49.39097118291394,94.99767384252245,4.394058872023461,8.094813402796536,11.0,77.83119813844765,1.7653190883153385,955.8449872749092,261.7696773874173,21.961409533556647,1,0,0,1,0,0
2013-01-12,Perez,28,Haas,Singapore,3.154,0.5119658800031449,6.0,0,8,337.0,6.213045016767959,1,52.13045016767959,89.82277666724823,1.325697374670054,8.335395820990138,10.0,41.35838901800726,1.805402811638004,928.1258622143066,271.5430824303769,20.63376858538644,0,0,1,0,1,0
2016-01-17,Ricciardo,25,Alfa Romeo,Monaco,3.147,0.4548854980729047,20.0,1,0,323.0,10.384829641625853,10,68.8482964162585,83.1664580314789,7.551180832800632,3.547283769202696,9.0,56.24608877151246,1.5511996419785623,958.6778258498292,270.34979787399425,44.06621036694813,0,1,0,0,0,0
2013-12-31,Perez,28,McLaren,Silverstone,2.315,0.4889084969607823,8.0,0,4,333.8,7.267786913306429,2,57.67786913306429,86.40294431057079,6.700923668561268,4.7978130660595735,11.0,62.13432976405196,1.6377705013080073,918.8949987766435,258.5482749341571,40.89950301280514,0,0,0,1,0,0
2010-04-05,Alonso,28,McLaren,Suzuka,3.109,0.5133402808054282,7.0,0,6,329.4,8.309173364764366,9,63.09173364764367,88.28141461433408,2.1156266658625644,6.072149543703328,10.0,86.43739115898768,1.6949626601013366,944.7174472434004,256.34651382660576,37.39935515234245,0,0,0,1,0,1
2013-01-26,Leclerc,26,Haas,Melbourne,2.783,0.4488598115787928,20.0,1,0,319.0,8.629434008396839,17,76.2943400839684,91.03132026918618,0.2065442839016418,8.289853610432193,10.0,76.44842263327979,1.7981137131554732,920.1291741262044,270.859602410027,30.223823610356742,0,1,1,0,0,1
2014-03-25,Bottas,27,Red Bull,Silverstone,2.95,0.4370908351867901,5.0,0,10,327.7,9.997188586362848,12,74.97188586362847,99.05362333428825,5.034180608114623,2.54416239639028,11.0,54.28276210720024,1.5101924079851472,953.860282874538,254.9891428770738,24.332358001771144,1,0,1,0,0,1
2013-12-11,Perez,29,Alfa Romeo,Melbourne,2.809,0.4635395236921829,2.0,0,18,314.4,10.96892792721309,9,64.68927927213089,83.68231645855025,4.015347543510068,1.446363591072308,9.0,58.5615512453195,1.4870123231379948,985.3667324479164,271.85499946349586,23.91092606677715,0,0,1,0,1,0
2011-02-03,Verstappen,30,McLaren,Montreal,3.059,0.4665338368320395,20.0,1,0,339.8,4.245768427603912,6,52.45768427603912,88.84757976936329,1.225721826186874,3.5148735260084587,12.0,94.66741330916646,1.6502566851770464,883.857286640096,260.0140315113727,26.25607245411488,0,0,0,1,0,1
2021-12-11,Bottas,34,Mercedes,Monza,2.619,0.4924871425291916,20.0,1,0,342.0,7.630100843785788,4,56.301008437857874,93.97689874417932,3.594417172780097,7.498885596399642,12.0,92.14228990134671,1.82668895081035,906.456417437964,264.5304505566503,33.730666617653014,1,0,0,1,0,0
2011-12-07,Ricciardo,23,Ferrari,Monaco,3.522,0.4361481753243655,20.0,1,0,337.8,12.761829697778946,18,87.61829697778947,99.07972436213912,1.7034536058164051,3.995549927141238,8.0,47.79550123457525,1.6024959344597571,909.9113355215534,257.6589883989064,37.86489806750156,0,1,1,0,1,0
2013-03-08,Ricciardo,32,Mercedes,Abu Dhabi,2.976,0.4357727288681948,7.0,0,6,338.3,7.570007212633731,5,55.70007212633731,87.95658723349986,9.06793904274919,3.286437227297979,10.0,74.16703930263868,1.657362450333038,912.035719012593,272.63613336121216,36.50493441794328,1,0,0,1,0,1
2015-08-05,Leclerc,28,Ferrari,Abu Dhabi,2.499,0.4604039399446799,20.0,1,0,326.1,7.874895719312422,5,63.74895719312421,99.61779144013684,9.540342714430594,1.6233470767014757,9.0,45.91142733474576,1.4368458487627276,980.4562471975842,273.14229974567684,26.99834742364857,0,1,1,0,0,1
2015-01-17,Norris,25,Alpine,Silverstone,2.624,0.4870730457091215,4.0,0,12,336.5,11.728970095686178,12,67.28970095686178,92.6874412615504,9.950730069778546,9.889313102203952,10.0,56.50772026832985,1.9053024171211472,879.3730703709595,269.7101692812006,43.87163201657985,1,0,0,0,0,1
2016-03-06,Alonso,19,Ferrari,Monza,3.035,0.4430118051100908,20.0,1,0,323.6,8.531078047734002,17,80.31078047734002,96.18920572381,1.5563470071517227,6.96643491785552,9.0,96.50839643058366,1.7572589744368272,982.7007882438464,258.5733569267632,38.44742291739421,0,1,0,1,0,0
2017-07-08,Vettel,26,Mercedes,Interlagos,3.153,0.4799159521572197,5.0,0,10,329.9,8.347932594828087,4,48.47932594828088,98.7036133885637,0.4476507147403774,9.335001659002394,9.0,36.42756000525266,1.835218546284581,963.6472322034274,271.7950418283951,33.85885131278502,1,0,0,0,0,1
2015-08-06,Ricciardo,26,Red Bull,Interlagos,2.985,0.4529194082460582,4.0,0,12,334.3,12.96860551434594,18,79.6860551434594,89.4315258371018,2.2031791866248174,1.0019179388569557,8.0,34.20824418814563,1.48006500450936,944.5167031290046,253.6089693857529,35.2930186558588,0,0,0,0,0,1
2012-04-27,Hamilton,34,Red Bull,Spa,3.109,0.4942332204396889,20.0,1,0,347.3,8.87838456138363,4,58.78384561383629,80.06278694668549,1.9255080857086404,2.268784264769786,8.0,41.969817908875946,1.6913782943668596,896.8558343284831,268.3776549624168,30.490001560694747,0,1,1,0,0,1
2020-11-21,Verstappen,30,Haas,Melbourne,3.447,0.506984464353352,20.0,1,0,312.9,9.675607362708163,4,61.75607362708163,80.75544240115492,1.308870243341438,4.742174912434573,11.0,75.55703694133192,1.5613450942743905,986.5032820997496,285.1511655587046,26.193274737528935,0,1,1,0,0,1
2012-07-29,Hamilton,35,AlphaTauri,Abu Dhabi,2.28,0.4219391036566464,20.0,1,0,314.4,13.839983525485584,13,83.39983525485584,99.68144483608928,4.658058696229873,1.4777390533972632,7.0,56.62299586713977,1.392972901345693,978.064909645546,276.3716904512411,28.89931696628154,0,1,1,0,1,0
2013-11-15,Alonso,26,Red Bull,Melbourne,2.656,0.4692776543890277,5.0,0,10,337.3,9.83961002447345,5,58.39610024473449,94.22787359032948,5.397574206287167,5.630562573774472,10.0,44.737164172022034,1.763333956782733,926.586982143848,263.01524145165723,38.94615276160923,0,0,0,0,0,1
2014-08-05,Alonso,30,Alpine,Singapore,3.514,0.4554643496563065,5.0,0,10,319.9,8.718533356818678,13,72.18533356818679,81.6610707465937,4.550124466860982,7.843370703143311,9.0,58.18625185327125,1.6716405630751157,971.0738553597952,270.4063630710822,20.359837215743894,0,0,1,0,1,0
2016-11-23,Vettel,37,Red Bull,Interlagos,3.945,0.5153268211737023,7.0,0,6,329.7,8.530111384254996,8,60.30111384254995,85.14279919136578,6.294215254461894,1.006745850385708,11.0,55.28362094363754,1.3849289687672697,917.2491760726222,276.6731370379621,22.901816012672903,1,0,0,0,1,0
2014-02-02,Perez,38,Williams,Monaco,2.202,0.4615064704936212,5.0,0,10,323.7,10.920214762099947,11,69.20214762099948,88.21541647812231,9.92515243447126,7.797722680352722,10.0,22.98513460038706,1.7596754099715215,926.1720172739946,264.9095846181363,21.15006605054382,0,0,0,0,0,1
2017-02-15,Perez,28,Ferrari,Interlagos,3.098,0.4210387287301643,3.0,0,15,335.2,9.842230732787012,18,88.42230732787013,93.51590385444024,9.475865912403274,8.521645818031018,8.0,59.97987849279109,1.8796132131371883,904.0869935144448,267.752072003635,21.01822005797425,1,0,0,0,0,1
2019-08-11,Perez,31,Alpine,Monaco,2.756,0.4748916163954275,20.0,1,0,331.0,11.185375839331936,11,71.85375839331935,96.77668135350558,7.364030836215656,1.25700780547687,10.0,32.18066807662526,1.5126745315961547,953.970076632156,281.40910073615004,41.38651460027518,0,1,0,0,0,0
2015-11-15,Leclerc,30,Ferrari,Spa,2.74,0.524076324012342,20.0,1,0,329.4,7.117232205107048,1,46.17232205107048,90.26352227288766,6.771632441586524,9.625960413720769,11.0,44.54034677028263,1.8689239214230056,981.2603500067628,275.833189042157,37.591446484500594,0,1,0,0,0,1
2018-04-22,Bottas,30,Mercedes,Suzuka,2.969,0.4588598266656964,20.0,1,0,332.2,8.12989829369246,6,66.2989829369246,81.7993617650798,1.07878075158945,8.938931871159747,11.0,73.37476521344553,1.8684662471260247,903.1727707677968,273.2073433744974,31.85434572718313,0,1,1,0,0,1
2021-04-05,Sainz,31,Williams,Spa,3.149,0.4164725651471782,20.0,1,0,328.5,10.039018019395533,10,75.39018019395532,85.3725513864472,3.721397515884501,4.352915308005116,9.0,97.03424864368384,1.543614632736028,908.3429678293884,269.0363938775968,22.445854016275035,1,0,0,1,0,1
2022-10-10,Perez,24,Alfa Romeo,Interlagos,3.255,0.5083943898793933,20.0,1,0,331.5,8.210296259326315,2,62.10296259326314,82.67935949985187,6.098600525792069,9.897222743383091,10.0,40.80248275168809,1.8969352443995573,944.8185965172715,286.9340701331018,32.29039687792081,0,1,0,0,1,0
2020-02-02,Perez,24,Alfa Romeo,Silverstone,3.563,0.4446447745028484,3.0,0,15,332.5,11.668604870164293,15,81.68604870164293,85.47995429673699,0.8135429930385674,4.413219411863353,9.0,78.04465925064612,1.5703027969905776,966.3686679637888,263.4096323873748,31.836794269514144,0,0,1,0,0,1
2020-05-22,Norris,33,McLaren,Suzuka,2.863,0.4680980320182973,4.0,0,12,337.3,7.171784706123594,5,61.71784706123594,98.62944650092471,1.4261770370364302,5.499385385531455,10.0,76.98586752781372,1.7632845201574106,937.5796861045123,269.3141440979834,24.33004674775038,0,0,1,0,1,0
2013-06-11,Bottas,12,AlphaTauri,Monza,3.611,0.4741133113332345,20.0,1,0,345.5,12.191724453190604,14,76.91724453190604,95.99848754308732,3.740237006285859,6.292108370305988,9.0,43.91005104336144,1.8183351608390623,940.4904681326408,259.90803175170515,30.846291230949326,0,1,1,0,0,0
2016-06-22,Hamilton,29,Alfa Romeo,Suzuka,3.88,0.4972187106798115,20.0,1,0,355.3,6.400909123089427,1,54.00909123089427,92.88893058681757,9.238578406309948,3.9438855204562846,10.0,34.176549655150815,1.7438977934181623,860.1027968972363,287.8427649075153,29.962618359934336,0,1,0,0,1,0
2012-05-11,Verstappen,36,Aston Martin,Suzuka,2.659,0.4753192916091753,5.0,0,10,322.5,7.701105116937112,12,67.01105116937111,87.95305773983299,7.678473305990368,7.7811638537205585,8.0,67.86752625853097,1.802347842921139,950.604046330428,258.1088351672107,35.396252451305415,1,0,1,0,0,1
2020-12-31,Leclerc,21,Alfa Romeo,Spa,3.509,0.4656770624784941,5.0,0,10,330.6,7.86858397612039,5,63.6858397612039,85.91403092122195,3.628551396823283,7.61136942024812,9.0,88.93531912105198,1.817924299068256,951.7759542367312,264.5715761354415,35.877341271691094,0,0,0,1,1,0
2013-05-31,Ricciardo,32,Alpine,Singapore,2.528,0.4575193197179982,20.0,1,0,338.7,9.077930131737734,10,70.77930131737733,83.80354526129544,4.60464880314033,5.5162933931333455,10.0,72.33455776835083,1.710513795644289,910.2530252592384,265.18873071325805,21.132600244301116,0,1,1,0,0,0
2019-04-03,Ricciardo,31,Aston Martin,Interlagos,2.651,0.5279097624397855,20.0,1,0,333.4,9.809049492547784,1,53.09049492547784,95.04681228182002,6.8938583506470135,5.691226986542412,11.0,99.07827369167676,1.7351100724560038,981.3949553134012,264.6345109621858,29.36531536566178,1,0,0,1,0,1
2013-11-01,Bottas,21,AlphaTauri,Montreal,1.999,0.5515575327443485,20.0,1,0,322.3,11.16286146249958,4,61.6286146249958,98.54678179657115,3.3734998376426404,5.891478122164475,8.0,93.1886307894751,1.6451300894311456,956.1073372589844,272.86683736758897,35.64649789285591,0,1,0,1,0,1
2014-06-10,Verstappen,34,Haas,Monza,3.501,0.4231137319365253,1.0,0,25,329.7,11.263161654663538,16,82.63161654663539,92.32719028915884,6.552577571098707,4.196460765770514,6.0,77.71625261344127,1.6430976112504676,933.2784165341924,261.95002510757604,32.578406464502194,0,0,0,1,1,0
2023-08-21,Perez,28,Aston Martin,Singapore,3.509,0.4283728715346404,3.0,0,15,306.2,11.132121795392704,14,81.32121795392705,91.39019734868086,7.085654982499248,7.255025598062254,8.0,65.1237327012232,1.645308318592461,999.9797533056887,264.0777668667202,41.41224602970806,1,0,0,1,0,1
2015-11-08,Norris,21,Ferrari,Interlagos,3.24,0.4552911974204782,3.0,0,15,326.3,12.618648742915545,10,71.18648742915543,96.84082651708928,8.291157702359863,9.390354363386365,9.0,70.23789361982156,1.8513887419108763,948.2317183278062,276.9684552267222,36.46734079047363,1,0,1,0,1,0
2014-05-07,Perez,32,Red Bull,Melbourne,2.959,0.4750939144769326,5.0,0,10,326.0,9.824291018986369,8,68.24291018986366,81.2020947492132,9.155678340269525,6.472391549790106,10.0,63.767233064490576,1.78881711194404,943.689128846878,263.6566674060145,24.073360677035744,1,0,0,1,0,0
2010-10-09,Bottas,22,Williams,Suzuka,3.144,0.4908907458748868,20.0,1,0,332.3,5.819729778487769,6,63.19729778487769,82.3426923944876,9.668202895620007,6.149765895842539,11.0,41.01460330145811,1.7097053583854158,982.0321452974824,277.48458402079507,21.764218685010743,0,1,1,0,1,0
2016-08-11,Ricciardo,30,AlphaTauri,Montreal,3.317,0.4693451375395988,20.0,1,0,326.0,8.880801014452206,12,63.80801014452206,95.19060689935802,5.891758390501851,6.316283099350176,9.0,45.62305253802893,1.733299947059863,928.0354165959756,283.21136354816804,36.06048195515789,0,1,0,0,1,0
2021-11-02,Alonso,32,Red Bull,Suzuka,1.529,0.4715547783123527,20.0,1,0,333.3,7.36110006839921,17,78.6110006839921,87.73319798108786,4.866033824349627,4.238840526207108,11.0,94.3548169303198,1.6647817969292384,902.9647582996432,272.4179350300921,20.662782763540545,1,0,0,1,1,0
2015-04-05,Ricciardo,37,Haas,Abu Dhabi,3.047,0.4734227726679154,8.0,0,4,314.1,7.820171689055369,5,68.2017168905537,80.47924242693635,8.668174795197668,2.48380086441031,10.0,89.19372132950512,1.47367970718269,966.4856091387472,253.75530249453956,34.64438953183658,0,0,0,1,0,1
2015-02-11,Bottas,25,McLaren,Abu Dhabi,2.896,0.4316234497432542,20.0,1,0,349.2,8.410805007105088,15,79.10805007105088,85.28865380281498,7.206774295337488,3.520216740358502,11.0,42.19435280975787,1.646768305622706,897.5168587072344,269.04113694390566,43.50575603562394,0,1,1,0,0,1
2012-07-30,Vettel,23,Aston Martin,Montreal,2.594,0.4323631060790322,8.0,0,4,319.8,5.576729447085416,8,60.76729447085416,85.47713678054477,9.58437692573206,6.698759738483428,11.0,22.04287386421452,1.632364395623717,968.5444341117454,276.9678355445199,34.386854446896976,1,0,0,0,1,0
2020-05-16,Norris,28,Alpine,Abu Dhabi,2.888,0.4710600963610084,20.0,1,0,315.8,9.777951678848854,15,77.77951678848854,98.7649475847682,6.112644917250015,2.370487067249404,10.0,90.40999998893996,1.495110762738415,983.2496807663732,267.9765452599256,29.70424815516305,0,1,0,1,0,1
2019-09-05,Bottas,27,Ferrari,Singapore,2.481,0.4404242010832952,7.0,0,6,328.0,9.25413037458598,12,77.54130374585979,81.74548510937997,5.29241747355921,4.500220903831113,11.0,80.89481000107091,1.5644439894684277,939.2070970896089,268.0662032473992,36.082205461058834,1,0,0,1,0,1
2023-05-13,Bottas,27,Alpine,Monaco,2.695,0.4616024337340799,1.0,0,25,341.1,12.296329132731303,6,72.96329132731304,89.1979964227668,9.93467877227966,8.063296409969656,8.0,53.03303133399416,1.8745106827158284,914.2631561509083,261.6212737254942,31.45632226228792,0,0,0,0,0,1
2014-10-14,Norris,27,Williams,Monaco,3.911,0.4342667721768838,4.0,0,12,325.9,9.37834831692826,13,78.78348316928259,87.21921432868245,9.30100467938788,5.668233587211893,9.0,66.08014555253173,1.6950372924914932,913.3188525161388,257.091819307423,33.64041973289837,0,0,0,1,0,1
2014-06-15,Verstappen,24,McLaren,Silverstone,2.601,0.435803189070458,4.0,0,12,329.6,9.882470938704476,16,83.82470938704475,80.9551077928491,3.1486787433291266,6.046389386524994,9.0,43.08256013197472,1.7449180706516576,935.0188820389736,257.84414784566866,43.53662021941313,0,0,0,0,0,1
