Date,Driver,Age,Team,Circuit,PitStopTime,ReactionTime,FinalPosition,DNF,Points,MaxSpeed,Overtakes,Experience,DriverSkill,CarPerformance,TrackFamiliarity,WeatherCondition,TyreCompound,EngineMode,QualifyingPosition,TyreWear,FuelConsumption,DownforceLevel
2014-03-25,Bottas,27,Red Bull,Silverstone,2.95,0.4370908351867901,5.0,0,10,327.7,9.997188586362848,12,74.97188586362847,99.05362333428823,5.034180608114623,Mixed,Medium,2.5441623963902793,11.0,54.282762107200234,1.5101924079851472,953.8602828745379
2013-12-11,Perez,29,Alfa Romeo,Melbourne,2.809,0.4635395236921829,2.0,0,18,314.4,10.96892792721309,9,64.68927927213089,83.68231645855025,4.015347543510068,Dry,Medium,1.446363591072308,9.0,58.5615512453195,1.4870123231379948,985.3667324479164
2011-02-03,Verstappen,30,McLaren,Montreal,3.059,0.46653383683203953,20.0,1,0,339.8,4.245768427603912,6,52.457684276039124,88.84757976936329,1.225721826186874,Dry,Soft,3.5148735260084587,12.0,94.66741330916646,1.6502566851770464,883.857286640096
2021-12-11,Bottas,34,Mercedes,Monza,2.619,0.4924871425291916,20.0,1,0,342.0,7.630100843785788,4,56.301008437857874,93.97689874417931,3.594417172780097,Mixed,Soft,7.498885596399642,12.0,92.14228990134673,1.82668895081035,906.4564174379641
2011-12-07,Ricciardo,23,Ferrari,Monaco,3.522,0.4361481753243655,20.0,1,0,337.8,12.761829697778946,18,87.61829697778947,99.07972436213913,1.7034536058164051,Wet,Medium,3.995549927141238,8.0,47.79550123457525,1.6024959344597571,909.9113355215534
2013-03-08,Ricciardo,32,Mercedes,Abu Dhabi,2.976,0.43577272886819485,7.0,0,6,338.3,7.570007212633731,5,55.70007212633731,87.95658723349986,9.06793904274919,Mixed,Soft,3.286437227297979,10.0,74.16703930263868,1.657362450333038,912.035719012593
2015-08-05,Leclerc,28,Ferrari,Abu Dhabi,2.499,0.4604039399446799,20.0,1,0,326.1,7.874895719312422,5,63.74895719312421,99.61779144013683,9.540342714430594,Wet,Medium,1.6233470767014757,9.0,45.91142733474576,1.4368458487627276,980.4562471975842
2015-01-17,Norris,25,Alpine,Silverstone,2.624,0.4870730457091215,4.0,0,12,336.5,11.728970095686178,12,67.28970095686178,92.68744126155039,9.950730069778546,Mixed,Hard,9.889313102203952,10.0,56.50772026832985,1.9053024171211472,879.3730703709595
2016-03-06,Alonso,19,Ferrari,Monza,3.035,0.4430118051100908,20.0,1,0,323.6,8.531078047734002,17,80.31078047734002,96.18920572381,1.5563470071517227,Wet,Soft,6.96643491785552,9.0,96.50839643058366,1.7572589744368272,982.7007882438464
2017-07-08,Vettel,26,Mercedes,Interlagos,3.153,0.47991595215721977,5.0,0,10,329.9,8.347932594828087,4,48.479325948280874,98.7036133885637,0.44765071474037743,Mixed,Hard,9.335001659002394,9.0,36.42756000525266,1.835218546284581,963.6472322034274
2015-08-06,Ricciardo,26,Red Bull,Interlagos,2.985,0.45291940824605825,4.0,0,12,334.3,12.96860551434594,18,79.6860551434594,89.4315258371018,2.2031791866248174,Dry,Hard,1.0019179388569555,8.0,34.20824418814563,1.48006500450936,944.5167031290046
2012-04-27,Hamilton,34,Red Bull,Spa,3.109,0.4942332204396889,20.0,1,0,347.3,8.87838456138363,4,58.78384561383629,80.06278694668549,1.9255080857086404,Wet,Medium,2.268784264769786,8.0,41.969817908875946,1.6913782943668596,896.8558343284831
2020-11-21,Verstappen,30,Haas,Melbourne,3.447,0.506984464353352,20.0,1,0,312.9,9.675607362708163,4,61.75607362708163,80.75544240115492,1.3088702433414379,Wet,Medium,4.742174912434573,11.0,75.55703694133192,1.5613450942743903,986.5032820997496
2012-07-29,Hamilton,35,AlphaTauri,Abu Dhabi,2.28,0.4219391036566464,20.0,1,0,314.4,13.839983525485584,13,83.39983525485584,99.68144483608928,4.658058696229873,Wet,Medium,1.4777390533972632,7.0,56.62299586713977,1.392972901345693,978.0649096455459
2013-11-15,Alonso,26,Red Bull,Melbourne,2.656,0.4692776543890277,5.0,0,10,337.3,9.83961002447345,5,58.39610024473449,94.22787359032947,5.397574206287167,Dry,Hard,5.630562573774472,10.0,44.737164172022034,1.763333956782733,926.5869821438479
2014-08-05,Alonso,30,Alpine,Singapore,3.514,0.45546434965630656,5.0,0,10,319.9,8.718533356818678,13,72.18533356818679,81.6610707465937,4.550124466860982,Dry,Medium,7.843370703143311,9.0,58.18625185327125,1.6716405630751157,971.0738553597953
2016-11-23,Vettel,37,Red Bull,Interlagos,3.945,0.5153268211737023,7.0,0,6,329.7,8.530111384254996,8,60.30111384254995,85.14279919136578,6.294215254461894,Mixed,Hard,1.006745850385708,11.0,55.28362094363754,1.3849289687672695,917.2491760726222
2014-02-02,Perez,38,Williams,Monaco,2.202,0.46150647049362126,5.0,0,10,323.7,10.920214762099949,11,69.20214762099948,88.21541647812231,9.925152434471261,Dry,Hard,7.797722680352722,10.0,22.98513460038706,1.7596754099715217,926.1720172739946
2017-02-15,Perez,28,Ferrari,Interlagos,3.098,0.42103872873016435,3.0,0,15,335.2,9.842230732787012,18,88.42230732787013,93.51590385444024,9.475865912403274,Mixed,Hard,8.521645818031018,8.0,59.97987849279109,1.8796132131371885,904.0869935144447
2019-08-11,Perez,31,Alpine,Monaco,2.756,0.47489161639542754,20.0,1,0,331.0,11.185375839331936,11,71.85375839331935,96.77668135350558,7.364030836215656,Wet,Hard,1.2570078054768699,10.0,32.18066807662526,1.5126745315961547,953.9700766321561
2015-11-15,Leclerc,30,Ferrari,Spa,2.74,0.524076324012342,20.0,1,0,329.4,7.117232205107048,1,46.17232205107048,90.26352227288766,6.771632441586524,Wet,Hard,9.625960413720769,11.0,44.540346770282625,1.8689239214230056,981.2603500067627
2018-04-22,Bottas,30,Mercedes,Suzuka,2.969,0.4588598266656964,20.0,1,0,332.2,8.12989829369246,6,66.2989829369246,81.7993617650798,1.0787807515894499,Wet,Medium,8.938931871159747,11.0,73.37476521344553,1.8684662471260252,903.1727707677968
2021-04-05,Sainz,31,Williams,Spa,3.149,0.4164725651471782,20.0,1,0,328.5,10.039018019395531,10,75.39018019395532,85.3725513864472,3.7213975158845014,Mixed,Soft,4.352915308005116,9.0,97.03424864368384,1.543614632736028,908.3429678293885
2022-10-10,Perez,24,Alfa Romeo,Interlagos,3.255,0.5083943898793933,20.0,1,0,331.5,8.210296259326315,2,62.10296259326314,82.67935949985187,6.098600525792069,Wet,Hard,9.897222743383091,10.0,40.80248275168809,1.8969352443995573,944.8185965172715
2020-02-02,Perez,24,Alfa Romeo,Silverstone,3.563,0.44464477450284845,3.0,0,15,332.5,11.668604870164293,15,81.68604870164293,85.47995429673699,0.8135429930385674,Dry,Medium,4.413219411863353,9.0,78.04465925064612,1.5703027969905776,966.3686679637888
2020-05-22,Norris,33,McLaren,Suzuka,2.863,0.46809803201829736,4.0,0,12,337.3,7.171784706123594,5,61.71784706123594,98.62944650092471,1.4261770370364302,Dry,Medium,5.499385385531455,10.0,76.98586752781372,1.7632845201574106,937.5796861045123
2013-06-11,Bottas,12,AlphaTauri,Monza,3.611,0.4741133113332345,20.0,1,0,345.5,12.191724453190604,14,76.91724453190604,95.99848754308732,3.7402370062858594,Wet,Medium,6.2921083703059875,9.0,43.91005104336144,1.8183351608390625,940.4904681326409
2016-06-22,Hamilton,29,Alfa Romeo,Suzuka,3.88,0.49721871067981155,20.0,1,0,355.3,6.400909123089427,1,54.00909123089427,92.88893058681757,9.238578406309948,Wet,Hard,3.9438855204562846,10.0,34.176549655150815,1.7438977934181625,860.1027968972363
2012-05-11,Verstappen,36,Aston Martin,Suzuka,2.659,0.4753192916091753,5.0,0,10,322.5,7.701105116937112,12,67.01105116937111,87.95305773983299,7.678473305990368,Mixed,Medium,7.7811638537205585,8.0,67.86752625853097,1.802347842921139,950.604046330428
2020-12-31,Leclerc,21,Alfa Romeo,Spa,3.509,0.46567706247849416,5.0,0,10,330.6,7.86858397612039,5,63.6858397612039,85.91403092122195,3.628551396823283,Dry,Soft,7.61136942024812,9.0,88.93531912105198,1.8179242990682558,951.7759542367312
2013-05-31,Ricciardo,32,Alpine,Singapore,2.528,0.4575193197179982,20.0,1,0,338.7,9.077930131737734,10,70.77930131737733,83.80354526129544,4.60464880314033,Wet,Medium,5.5162933931333455,10.0,72.33455776835083,1.710513795644289,910.2530252592383
2019-04-03,Ricciardo,31,Aston Martin,Interlagos,2.651,0.5279097624397855,20.0,1,0,333.4,9.809049492547784,1,53.09049492547784,95.04681228182002,6.8938583506470135,Mixed,Soft,5.691226986542412,11.0,99.07827369167676,1.7351100724560038,981.3949553134013
2013-11-01,Bottas,21,AlphaTauri,Montreal,1.999,0.5515575327443485,20.0,1,0,322.3,11.16286146249958,4,61.6286146249958,98.54678179657117,3.3734998376426404,Wet,Soft,5.891478122164475,8.0,93.1886307894751,1.6451300894311456,956.1073372589843
2014-06-10,Verstappen,34,Haas,Monza,3.501,0.42311373193652535,1.0,0,25,329.7,11.263161654663538,16,82.63161654663539,92.32719028915884,6.552577571098707,Dry,Soft,4.196460765770514,6.0,77.71625261344127,1.6430976112504676,933.2784165341925
2023-08-21,Perez,28,Aston Martin,Singapore,3.509,0.42837287153464043,3.0,0,15,306.2,11.132121795392704,14,81.32121795392705,91.39019734868086,7.085654982499248,Mixed,Soft,7.255025598062254,8.0,65.1237327012232,1.645308318592461,999.9797533056889
2015-11-08,Norris,21,Ferrari,Interlagos,3.24,0.4552911974204782,3.0,0,15,326.3,12.618648742915543,10,71.18648742915543,96.84082651708928,8.291157702359863,Mixed,Medium,9.390354363386363,9.0,70.23789361982156,1.8513887419108765,948.2317183278062
2014-05-07,Perez,32,Red Bull,Melbourne,2.959,0.47509391447693267,5.0,0,10,326.0,9.824291018986367,8,68.24291018986366,81.2020947492132,9.155678340269525,Mixed,Soft,6.472391549790106,10.0,63.767233064490576,1.78881711194404,943.689128846878
2010-10-09,Bottas,22,Williams,Suzuka,3.144,0.4908907458748868,20.0,1,0,332.3,5.819729778487769,6,63.19729778487769,82.3426923944876,9.668202895620007,Wet,Medium,6.149765895842539,11.0,41.01460330145811,1.7097053583854158,982.0321452974825
2016-08-11,Ricciardo,30,AlphaTauri,Montreal,3.317,0.46934513753959883,20.0,1,0,326.0,8.880801014452206,12,63.80801014452206,95.19060689935802,5.891758390501851,Wet,Hard,6.3162830993501755,9.0,45.62305253802893,1.7332999470598627,928.0354165959756
2021-11-02,Alonso,32,Red Bull,Suzuka,1.529,0.47155477831235276,20.0,1,0,333.3,7.36110006839921,17,78.6110006839921,87.73319798108786,4.866033824349627,Mixed,Soft,4.238840526207108,11.0,94.3548169303198,1.6647817969292384,902.9647582996431
2015-04-05,Ricciardo,37,Haas,Abu Dhabi,3.047,0.4734227726679154,8.0,0,4,314.1,7.820171689055369,5,68.2017168905537,80.47924242693635,8.668174795197668,Dry,Soft,2.48380086441031,10.0,89.19372132950512,1.47367970718269,966.4856091387472
2015-02-11,Bottas,25,McLaren,Abu Dhabi,2.896,0.43162344974325423,20.0,1,0,349.2,8.410805007105088,15,79.10805007105088,85.28865380281498,7.206774295337488,Wet,Medium,3.520216740358502,11.0,42.19435280975787,1.646768305622706,897.5168587072344
2012-07-30,Vettel,23,Aston Martin,Montreal,2.594,0.4323631060790322,8.0,0,4,319.8,5.576729447085416,8,60.76729447085416,85.47713678054477,9.58437692573206,Mixed,Hard,6.698759738483428,11.0,22.04287386421452,1.632364395623717,968.5444341117454
2020-05-16,Norris,28,Alpine,Abu Dhabi,2.888,0.47106009636100843,20.0,1,0,315.8,9.777951678848854,15,77.77951678848854,98.76494758476821,6.112644917250015,Wet,Soft,2.370487067249404,10.0,90.40999998893996,1.495110762738415,983.2496807663733
2019-09-05,Bottas,27,Ferrari,Singapore,2.481,0.4404242010832952,7.0,0,6,328.0,9.25413037458598,12,77.54130374585979,81.74548510937997,5.29241747355921,Mixed,Soft,4.500220903831113,11.0,80.89481000107091,1.5644439894684277,939.2070970896089
2023-05-13,Bottas,27,Alpine,Monaco,2.695,0.4616024337340799,1.0,0,25,341.1,12.296329132731305,6,72.96329132731304,89.1979964227668,9.934678772279659,Dry,Hard,8.063296409969656,8.0,53.03303133399416,1.8745106827158284,914.2631561509085
2014-10-14,Norris,27,Williams,Monaco,3.911,0.43426677217688386,4.0,0,12,325.9,9.378348316928259,13,78.78348316928259,87.21921432868245,9.30100467938788,Dry,Soft,5.668233587211893,9.0,66.08014555253173,1.6950372924914932,913.3188525161389
2014-06-15,Verstappen,24,McLaren,Silverstone,2.601,0.43580318907045806,4.0,0,12,329.6,9.882470938704476,16,83.82470938704475,80.9551077928491,3.1486787433291266,Dry,Hard,6.046389386524994,9.0,43.08256013197472,1.7449180706516576,935.0188820389736
2010-07-04,Verstappen,31,Haas,Monza,2.932,0.4805956553086114,20.0,1,0,342.3,7.174554789078587,5,61.74554789078587,84.91344778923994,9.315817235166904,Wet,Medium,7.769238794318114,10.0,69.11311097501371,1.8820599746875097,926.3117651461422
2012-08-04,Vettel,27,Mercedes,Montreal,2.943,0.4176265067817683,20.0,1,0,318.5,12.18008156893042,18,81.8008156893042,93.15446980282287,9.128352954774163,Wet,Hard,3.3635527452592275,8.0,49.226017800018255,1.5576783815747686,947.7687451998164
2020-04-13,Vettel,25,Haas,Singapore,2.104,0.4474286285311883,7.0,0,6,337.1,8.002672246528615,9,70.02672246528616,89.80778636790043,9.00357368985708,Dry,Medium,9.8709797754108,10.0,41.331004452751706,1.8812328878275206,923.1369671683066
2022-01-29,Verstappen,17,McLaren,Monaco,3.216,0.4315178499370726,20.0,1,0,327.4,13.046356970378557,9,70.46356970378557,88.70360813224724,6.185648989099905,Wet,Medium,8.224938029082322,10.0,53.89799350763869,1.721645043542,934.02901471938
2019-06-11,Bottas,34,Ferrari,Monaco,2.964,0.43193384810226126,20.0,1,0,336.9,10.43769021351139,19,84.3769021351139,82.33901095662893,5.505465368708812,Wet,Hard,8.234369340830714,8.0,44.05414679944154,1.8485411913674705,930.2978319059117
2011-02-17,Bottas,27,Williams,Spa,2.63,0.42160132329881556,20.0,1,0,326.2,10.225581154324725,12,82.25581154324725,81.32311417774864,2.7772906984121084,Wet,Hard,3.4419684244932593,8.0,36.043765087274124,1.498692331739428,906.9933887842272
2011-10-01,Leclerc,31,Mercedes,Monaco,2.779,0.4287007038536323,20.0,1,0,325.4,9.768427358380784,19,82.68427358380784,91.11825703997746,5.292211887861008,Dry,Soft,6.823813036660009,7.0,92.21668120437377,1.824431655820733,955.0728358502924
2011-07-07,Verstappen,26,Aston Martin,Singapore,3.225,0.4016414695606104,3.0,0,15,324.4,11.713599687546449,19,92.13599687546447,91.70217626628546,8.105205904324272,Dry,Hard,9.269460445459336,9.0,39.25798583702719,1.8410301515411278,991.4902246940155
2020-06-22,Ricciardo,25,McLaren,Silverstone,3.425,0.4265760103423847,20.0,1,0,301.7,11.176342294439033,18,91.76342294439033,87.15041974718665,2.42497460837431,Mixed,Soft,1.029424143473727,8.0,94.28686798049225,1.2274654137537029,999.4223879053145
2019-11-15,Ricciardo,16,Mercedes,Spa,3.352,0.4643625059754847,9.0,0,2,347.5,5.550765272223444,2,60.50765272223444,83.0359825494772,9.985386892674544,Dry,Soft,8.512614106985215,11.0,78.00353568543788,1.970882582632565,887.8512033923191
2021-03-25,Sainz,36,AlphaTauri,Monza,2.818,0.4041788603801506,2.0,0,18,347.8,10.318929406423777,19,88.18929406423777,83.91179067420383,0.3761864958083805,Dry,Hard,6.658499605339941,7.0,40.756206881453735,1.850065695311862,915.7400200702458
2010-03-04,Sainz,21,Alfa Romeo,Singapore,2.838,0.48673699788684277,4.0,0,12,332.0,8.813274095571428,1,58.13274095571428,89.41937471560023,0.30901577258192203,Mixed,Medium,8.14315640194167,10.0,54.456900621873444,1.847867492259957,928.7115703402353
2011-04-19,Bottas,16,Mercedes,Melbourne,3.072,0.4605929074382567,5.0,0,10,334.3,9.095077334992675,16,75.95077334992675,80.50333140230266,4.666319401095674,Mixed,Hard,7.512357567323736,11.0,33.03310705862706,1.7932833583111076,932.3248588517406
2012-05-28,Verstappen,29,AlphaTauri,Monaco,2.149,0.5178527488987686,20.0,1,0,319.2,8.015247610282707,5,60.152476102827066,83.5808342108029,0.37593849519212186,Wet,Hard,9.566199793523342,12.0,40.92793652243877,1.8842160566622703,955.2424820388244
2017-11-12,Verstappen,21,Red Bull,Spa,3.471,0.3782579284387701,2.0,0,18,332.1,13.3698760000382,14,78.69876000038201,95.04161139218483,8.667934601663504,Dry,Medium,2.546079073220084,9.0,61.43740757202352,1.5707302559122918,966.8584406162038
2013-08-20,Bottas,26,Aston Martin,Melbourne,3.76,0.507206202588822,20.0,1,0,345.2,10.994743718053014,10,69.94743718053014,95.49727677192145,3.283384237602851,Wet,Soft,5.346070514689656,10.0,96.45647449114063,1.6933248391130076,898.084881015517
2011-11-16,Vettel,25,Williams,Monza,2.418,0.4182761020463361,2.0,0,18,339.7,10.777711916175413,18,87.77711916175413,98.35443839881009,1.5458157679177142,Dry,Hard,3.9540357003309303,6.0,20.009754323296363,1.5962235747105475,926.8231716667375
2014-12-01,Ricciardo,36,Aston Martin,Abu Dhabi,3.003,0.512012646033768,20.0,1,0,341.7,5.394300773922735,2,58.943007739227355,96.71772333006713,9.605979736457773,Wet,Medium,9.569669621846758,11.0,55.50267917439709,1.9470519364597547,930.8382921146928
2017-02-15,Norris,31,AlphaTauri,Monza,3.147,0.4753215790712927,20.0,1,0,327.3,8.274518941705225,6,57.745189417052245,98.76502669626,6.0491310757097425,Wet,Medium,8.31494196564869,9.0,70.70063320241906,1.7994574108253516,948.89179126447
2020-02-13,Norris,27,Alfa Romeo,Monaco,2.737,0.4847963678315606,1.0,0,25,321.9,8.490989547532859,13,74.90989547532858,89.45875569987835,2.273358614153096,Dry,Medium,7.5942559075218545,8.0,69.19048570838474,1.7867432987248806,942.1112258742663
2019-11-07,Norris,25,Aston Martin,Montreal,2.755,0.4567441921035479,20.0,1,0,333.7,11.076542082288414,15,80.76542082288414,96.10505405027313,7.221374816433665,Wet,Hard,3.886653003124982,8.0,20.82999743752331,1.5549746214470432,916.6774312884218
2016-10-13,Leclerc,27,Alpine,Interlagos,2.86,0.4119627655131354,20.0,1,0,327.4,12.302934286746282,16,83.02934286746282,91.58435071935821,0.3246895592289045,Wet,Medium,8.844741583508167,8.0,50.68940198332044,1.8224868320602208,952.9257781858241
2015-04-10,Sainz,36,Mercedes,Interlagos,2.736,0.4499995719057691,6.0,0,8,316.9,9.604900933456971,16,81.04900933456972,91.19508058435629,0.015701968474203243,Mixed,Hard,4.8091004558998645,9.0,34.15215378012294,1.5666680092313858,984.2703277428424
2023-07-06,Norris,34,Aston Martin,Monaco,3.693,0.46869503500223403,5.0,0,10,299.1,9.2327624533048,12,72.327624533048,86.38557985537035,0.7490175446686631,Mixed,Medium,4.832153583549765,10.0,52.19113929182208,1.4944104213987488,989.7518546671181
2010-12-02,Vettel,16,McLaren,Silverstone,2.484,0.44178558312673505,20.0,1,0,335.2,9.055984258104854,11,70.55984258104854,80.62818089932854,7.912967346052402,Dry,Soft,7.883626141841206,10.0,95.20121556831243,1.8489847777234762,928.0871630382899
2018-05-17,Leclerc,28,Williams,Spa,3.33,0.4500460063494884,20.0,1,0,327.3,9.749690404900582,11,67.49690404900582,93.47177886007837,4.749854724632828,Dry,Soft,5.503449238457863,10.0,99.44787460818796,1.6007105611820747,960.6451311519118
2020-06-19,Hamilton,25,Ferrari,Monza,3.028,0.4399226765437028,4.0,0,12,341.7,10.040754192695228,12,70.40754192695229,82.4016773991528,2.6010760571291036,Dry,Medium,9.278773531253213,10.0,58.1332916224849,1.9167606910633035,881.7442746161033
2013-11-04,Ricciardo,22,Williams,Melbourne,2.634,0.47371891445968234,20.0,1,0,327.2,8.792171753277314,4,52.921717532773144,98.86776275644087,6.186312558055052,Wet,Medium,6.983663925472026,9.0,52.72364608477622,1.675398252678882,991.5727856539944
2020-12-29,Leclerc,21,Aston Martin,Montreal,2.701,0.49767176279837666,6.0,0,8,328.3,6.289780815068329,6,57.89780815068329,97.3337805455621,4.354544869401407,Mixed,Medium,8.156668819070322,9.0,72.14497269431742,1.7163586528500787,922.6986264728079
2023-02-04,Perez,28,Haas,Spa,4.179,0.4359578561887119,20.0,1,0,331.0,9.206978687449151,13,77.06978687449151,97.69438142502776,5.582898326185067,Wet,Medium,9.359401450831248,9.0,79.66655433599644,1.8592972535520664,985.7187335142235
2022-07-06,Verstappen,21,Aston Martin,Singapore,1.942,0.42911164208051955,5.0,0,10,319.9,7.963564403142595,13,74.63564403142594,86.92096805686309,8.175464274043629,Dry,Medium,2.672307138067623,9.0,46.4011752194822,1.4779185000273145,948.4624313367162
2019-06-16,Ricciardo,27,Red Bull,Singapore,2.811,0.47087745046427326,4.0,0,12,326.9,11.36051393289044,15,78.6051393289044,81.91921854461226,9.07970761286242,Mixed,Soft,9.866121873796812,9.0,84.56159890131033,1.808268681749223,991.8257025469949
2016-06-20,Perez,29,Mercedes,Monza,2.516,0.4722863101917096,8.0,0,4,335.8,6.974454963019565,4,59.74454963019565,80.44289450571696,2.1418234337034137,Mixed,Hard,9.986251420715096,12.0,59.92840202341779,1.9682958266874624,938.335330882231
2023-06-16,Sainz,31,Ferrari,Interlagos,3.173,0.44352122137980393,2.0,0,18,337.5,10.3075506315152,15,78.075506315152,99.42177635136653,7.647988757994483,Mixed,Hard,4.298685766212558,9.0,39.704638807279785,1.7078548141105125,927.590815870219
2015-11-30,Leclerc,28,AlphaTauri,Singapore,3.414,0.46753481433410843,5.0,0,10,341.5,10.826916116095369,4,63.26916116095369,81.99481464821764,7.949712745117132,Mixed,Soft,6.329585256506111,9.0,72.77531277535788,1.8229674159420017,920.1773151617454
2021-04-21,Ricciardo,25,Aston Martin,Interlagos,2.478,0.5078605560548061,10.0,0,1,325.2,5.541812343182096,6,50.418123431820966,92.42105941844984,9.480839380579036,Mixed,Medium,1.485866761630572,13.0,74.25728926350908,1.5640424984288064,922.5226238513418
2020-04-16,Perez,35,McLaren,Spa,3.16,0.4706126285751483,20.0,1,0,314.4,12.208428639824096,14,72.08428639824095,96.86053514469249,6.944384509551476,Wet,Hard,2.350829002441334,8.0,47.84491867022835,1.5226421521341027,947.6924865264101
2017-05-05,Hamilton,38,Mercedes,Spa,2.953,0.4419250319739035,4.0,0,12,320.9,10.446108987871792,10,79.46108987871791,84.23591458072113,3.261548852376759,Mixed,Medium,6.344395850537655,9.0,77.49555159795209,1.6017474899401087,1008.6859194912772
2016-08-26,Perez,22,Red Bull,Abu Dhabi,2.595,0.4892382799074656,4.0,0,12,324.5,10.504019299307354,8,65.04019299307353,96.11288321173673,8.963990149314583,Dry,Soft,7.135449609641949,8.0,68.74101714838473,1.6623182961968057,935.5744580946524
2017-10-01,Perez,24,Aston Martin,Monza,2.704,0.44718035817604435,1.0,0,25,324.5,10.205893034658612,19,82.05893034658612,90.1735963542466,5.974964215831223,Mixed,Medium,4.028869093562073,8.0,41.409000758069254,1.5553951791135177,939.969585943803
2023-12-18,Hamilton,34,Alfa Romeo,Monaco,3.151,0.45814516587269505,3.0,0,15,320.8,9.866911498759025,14,78.66911498759025,99.61370807333529,6.513788279454229,Mixed,Medium,6.682694885161799,8.0,73.38981676283345,1.6421438077758708,979.0152256229867
2017-02-03,Perez,26,Williams,Spa,2.854,0.479585250179416,4.0,0,12,339.8,9.35548745272608,6,63.5548745272608,83.54418426552755,3.752169076165427,Dry,Medium,8.855827385866016,10.0,63.117133138322785,1.8363581241849314,901.5865699121234
2019-01-16,Verstappen,31,Ferrari,Abu Dhabi,3.245,0.432725110987059,1.0,0,25,319.5,9.57897442568492,18,80.7897442568492,96.66950635827004,1.4076699412964067,Mixed,Medium,3.1602312459462087,7.0,74.28324162481852,1.528312626063074,973.4208125635922
2021-12-27,Perez,27,Aston Martin,Spa,3.414,0.46170120163513717,20.0,1,0,319.1,8.50801348913177,2,60.0801348913177,97.50541665567113,2.1859435943181693,Wet,Hard,4.96678688237643,9.0,38.28282626506821,1.596575859628287,955.3968938536697
2011-10-12,Ricciardo,32,Williams,Melbourne,3.109,0.4805131100513082,6.0,0,8,326.5,6.3820242312393685,10,63.82024231239369,85.84060980774747,8.797826768066999,Dry,Medium,6.466101736180797,10.0,64.22410967881709,1.6675622009369364,960.7337846961053
2020-07-16,Norris,36,Mercedes,Spa,2.281,0.5273242365148096,7.0,0,6,326.7,8.175734922550895,4,56.757349225508946,82.1897366290706,5.127660738749121,Mixed,Hard,3.4743076557688575,11.0,39.807227876583454,1.6354223249300588,950.0245845355794
2018-11-19,Sainz,32,Aston Martin,Montreal,3.384,0.5381303908770038,4.0,0,12,325.0,8.825015501243312,5,58.250155012433126,86.38412845974463,2.9070217620560337,Dry,Hard,3.6678362650694107,10.0,47.414038514079365,1.5259942524198264,959.8228026584759
2019-05-01,Leclerc,32,Ferrari,Suzuka,3.471,0.42366601671898185,20.0,1,0,326.5,9.28544679184686,11,87.8544679184686,95.6915577853907,8.63586342550073,Wet,Medium,1.3584921773339775,9.0,49.231609558033995,1.4060127790727046,946.2018781597658
2023-10-13,Perez,30,AlphaTauri,Spa,2.613,0.4918292759248824,2.0,0,18,331.7,11.486612897665392,12,74.86612897665393,99.54872293226816,9.383486787933425,Mixed,Hard,4.5441085775045895,8.0,26.142586371293447,1.6419416282695611,935.4705085535484
2018-08-02,Sainz,27,Red Bull,Singapore,2.914,0.4425923453773809,1.0,0,25,330.9,10.606244023244296,8,71.06244023244295,99.8286083907411,6.091813205227101,Mixed,Hard,9.255470583860902,7.0,24.487592588695115,1.9809119512287452,915.5931859002584
2018-12-03,Leclerc,29,Mercedes,Suzuka,2.926,0.4722468938898446,4.0,0,12,321.7,7.502367051901231,4,55.02367051901231,97.73015174179673,5.558695626037396,Dry,Hard,9.22603840847655,8.0,32.00705143819803,1.798136772287741,964.5379332082887
2018-03-27,Hamilton,31,Haas,Silverstone,3.084,0.44798387983388666,1.0,0,25,323.3,14.023993222318454,15,85.23993222318454,87.03201044512396,1.9820192389933367,Dry,Medium,5.682944494333808,9.0,66.81225468266493,1.6140768095687126,978.2609621922053
2012-04-11,Verstappen,24,Mercedes,Suzuka,3.342,0.48190828327692625,2.0,0,18,325.1,7.7526814942572555,9,67.52681494257256,89.98871361467407,7.0158297373718,Dry,Medium,3.6592078067249654,8.0,40.295686375392556,1.5157562659503558,947.3555581380118
2015-02-11,Verstappen,17,McLaren,Singapore,2.585,0.4895915268089282,20.0,1,0,322.8,5.030136140761097,8,60.30136140761097,80.7419959351514,6.589150346567745,Wet,Soft,9.503484114409677,12.0,86.54274911360996,1.882167714909434,973.2097343803641
2019-09-24,Bottas,20,Alpine,Abu Dhabi,2.695,0.48883114064880373,5.0,0,10,320.0,6.239439429013847,2,57.394394290138464,89.9302570035862,1.625852878018318,Dry,Medium,5.233388485010217,9.0,74.70679454347379,1.6724336651845362,950.9071601246796
2017-10-24,Sainz,33,Mercedes,Melbourne,2.385,0.5015869067111621,20.0,1,0,337.4,5.907399857322497,1,49.073998573224976,95.09564481173501,5.011324476561224,Wet,Hard,1.1617661623325257,10.0,34.14386751327174,1.434445758882298,927.6309412191005
2012-05-27,Hamilton,26,AlphaTauri,Abu Dhabi,3.607,0.4425420163649562,20.0,1,0,342.0,8.722593769742108,10,77.22593769742107,95.75922039319092,2.720552259016041,Wet,Hard,3.2661565037287836,8.0,50.967488424053585,1.5905340989487116,911.4450323369183
2020-01-29,Vettel,26,McLaren,Monaco,3.08,0.49692145242561175,4.0,0,12,324.1,8.840240256842506,11,73.40240256842506,96.6238554803127,0.09172167918211516,Dry,Hard,9.749919582908655,7.0,56.22001301203149,1.8300916545149257,959.187681111062
